masked_customer_id,highbrow_wines_prediction,prediction_probability
1056566,1,0.910
1056572,0,0.119
1056583,0,0.025
1056608,0,0.025
1056613,0,0.025
1056639,1,0.910
1056669,1,0.982
1056672,0,0.025
1056761,1,0.982
1056799,0,0.025
1056807,0,0.025
1056991,0,0.025
1056993,0,0.119
1056996,0,0.025
1057005,0,0.025
1057006,0,0.025
1057012,0,0.025
1057021,1,0.910
1057050,1,0.910
1057051,0,0.025
1057109,0,0.025
1057132,0,0.025
1057289,0,0.025
1057297,0,0.025
1057300,0,0.025
1057308,1,0.910
1057357,0,0.119
1057362,0,0.025
1057375,0,0.025
1057382,1,0.982
1057388,1,0.982
1057392,0,0.025
1057400,0,0.119
1057433,0,0.025
1057439,1,0.982
1057440,0,0.025
1057482,0,0.025
1057488,0,0.119
1057510,0,0.025
1057512,0,0.025
1057522,0,0.025
1057535,0,0.025
1057556,0,0.025
1057631,0,0.025
1057718,0,0.025
1057736,0,0.025
1057741,0,0.025
1057748,0,0.025
1057786,0,0.025
1057791,0,0.119
1057826,0,0.025
1057854,0,0.025
1057926,0,0.025
1057939,0,0.025
1057941,1,0.910
1058012,0,0.025
1058121,0,0.119
1058148,0,0.025
1058190,0,0.119
1058191,0,0.025
1058205,0,0.025
1058222,0,0.119
1058238,1,0.982
1058241,0,0.025
1058268,1,0.982
1058269,0,0.119
1058270,0,0.025
1058299,0,0.025
1058350,1,0.982
1058360,0,0.025
1058373,0,0.025
1058382,0,0.025
1058399,0,0.025
1058400,0,0.025
1058445,0,0.025
1058458,0,0.119
1058464,0,0.025
1058466,0,0.025
1058493,0,0.025
1058578,0,0.025
1058600,0,0.025
1058623,0,0.025
1058664,0,0.025
1058673,0,0.025
1058690,0,0.025
1058696,0,0.025
1058700,0,0.025
1058725,0,0.025
1058728,0,0.119
1058740,0,0.025
1058832,0,0.025
1058834,1,0.982
1058844,0,0.025
1058884,0,0.119
1058935,0,0.025
1058985,0,0.119
1059012,0,0.025
1059015,1,0.982
1059017,0,0.119
1059019,0,0.025
1059037,0,0.025
1059040,0,0.025
1059052,0,0.025
1059069,0,0.025
1059094,1,0.910
1059123,0,0.025
1059133,1,0.910
1059138,0,0.025
1059143,0,0.119
1059185,1,0.910
1059194,0,0.025
1059203,0,0.025
1059217,1,0.982
1059223,1,0.982
1059229,0,0.119
1059293,0,0.025
1059325,0,0.119
1059335,0,0.025
1059449,0,0.025
1059453,0,0.025
1059473,0,0.119
1059487,1,0.910
1059507,0,0.025
1059532,0,0.025
1059553,0,0.025
1059588,1,0.910
1059589,0,0.025
1059634,0,0.025
1059784,1,0.910
1059822,0,0.025
1059836,1,0.982
1059837,0,0.025
1059854,0,0.025
1059886,0,0.025
1059889,0,0.025
1059933,0,0.025
1059967,0,0.025
1059974,0,0.025
1059987,0,0.025
1059991,0,0.025
1059992,0,0.025
1060007,1,0.982
1060022,0,0.025
1060036,0,0.025
1060045,0,0.025
1060048,0,0.025
1060097,0,0.025
1060128,0,0.025
1060172,0,0.025
1060191,0,0.119
1060201,0,0.119
1060207,1,0.982
1060209,1,0.982
1060245,0,0.025
1060299,0,0.025
1060302,0,0.025
1060318,0,0.025
1060339,1,0.982
1060349,1,0.910
1060375,0,0.025
1060376,0,0.025
1060385,0,0.025
1060386,0,0.025
1060394,0,0.119
1060417,0,0.025
1060422,0,0.025
1060425,0,0.025
1060433,0,0.025
1060486,0,0.025
1060491,1,0.910
1060524,0,0.025
1060525,0,0.025
1060528,0,0.025
1060553,0,0.119
1060582,0,0.025
1060585,0,0.025
1060591,0,0.025
1060594,0,0.119
1060598,0,0.025
1060608,0,0.119
1060614,0,0.025
1060630,1,0.982
1060649,0,0.025
1060651,0,0.025
1060661,0,0.025
1060674,0,0.119
1060686,0,0.025
1060688,0,0.025
1060719,0,0.025
1060724,0,0.025
1060746,0,0.025
1060747,0,0.025
1060761,0,0.025
1060764,0,0.025
1060790,0,0.025
1060857,0,0.025
1060872,0,0.025
1060876,0,0.119
1060888,0,0.025
1060899,0,0.025
1060915,0,0.025
1060937,1,0.982
1060945,0,0.025
1060968,1,0.910
1060969,0,0.025
1060986,0,0.025
1060997,0,0.119
1061009,0,0.025
1061032,0,0.025
1061049,1,0.910
1061059,0,0.025
1061067,0,0.025
1061069,0,0.025
1061090,0,0.025
1061113,0,0.119
1061120,0,0.025
1061123,0,0.025
1061124,0,0.025
1061135,0,0.025
1061149,0,0.025
1061153,0,0.025
1061154,0,0.025
1061173,0,0.119
1061184,1,0.910
1061229,0,0.025
1061283,0,0.119
1061285,0,0.025
1061301,0,0.025
1061369,0,0.119
1061371,0,0.025
1061387,0,0.119
1061394,0,0.025
1061425,0,0.025
1061447,0,0.025
1061457,1,0.982
1061464,1,0.982
1061473,0,0.025
1061494,0,0.025
1061520,0,0.025
1061594,0,0.025
1061598,0,0.025
1061632,1,0.982
1061638,0,0.025
1061644,1,0.910
1061659,0,0.025
1061674,0,0.025
1061687,0,0.025
1061697,0,0.025
1061710,0,0.025
1061728,0,0.025
1061773,1,0.982
1061853,0,0.025
1061857,0,0.025
1061886,1,0.910
1061898,0,0.025
1061901,0,0.025
1061950,0,0.025
1062013,1,0.982
1062019,0,0.025
1062038,0,0.025
1062041,0,0.025
1062066,0,0.025
1062075,0,0.025
1062076,0,0.025
1062091,0,0.025
1062147,0,0.025
1062148,0,0.025
1062156,0,0.025
1062158,1,0.982
1062177,0,0.025
1062188,1,0.982
1062203,1,0.910
1062208,1,0.982
1062216,1,0.982
1062233,0,0.119
1062247,0,0.025
1062274,0,0.025
1062286,0,0.025
1062292,0,0.119
1062298,0,0.025
1062325,0,0.025
1062335,0,0.025
1062357,1,0.910
1062365,0,0.025
1062380,1,0.910
1062396,1,0.982
1062442,0,0.025
1062444,0,0.025
1062457,0,0.025
1062477,0,0.025
1062478,0,0.025
1062489,0,0.025
1062543,0,0.025
1062546,0,0.025
1062553,0,0.025
1062573,0,0.119
1062586,0,0.025
1062606,1,0.910
1062617,0,0.119
1062652,0,0.025
1062655,0,0.025
1062656,1,0.982
1062690,0,0.119
1062694,0,0.025
1062713,0,0.025
1062745,1,0.982
1062746,1,0.982
1062754,1,0.982
1062768,0,0.025
1062790,0,0.025
1062812,0,0.025
1062841,0,0.119
1062904,0,0.025
1062932,0,0.025
1062942,0,0.025
1062945,0,0.025
1062960,0,0.025
1062978,1,0.910
1062979,0,0.025
1062999,0,0.025
1063040,0,0.025
1063042,0,0.025
1063045,0,0.025
1063050,1,0.982
1063051,0,0.025
1063146,1,0.910
1063156,0,0.025
1063168,0,0.025
1063176,0,0.025
1063189,0,0.025
1063195,0,0.025
1063223,1,0.982
1063243,0,0.025
1063246,0,0.025
1063271,0,0.025
1063285,0,0.025
1063301,1,0.910
1063334,1,0.982
1063341,0,0.025
1063408,0,0.025
1063430,0,0.025
1063462,0,0.025
1063477,0,0.025
1063480,0,0.025
1063483,0,0.025
1063524,0,0.119
1063553,0,0.025
1063576,0,0.025
1063586,0,0.119
1063670,0,0.025
1063684,1,0.910
1063699,0,0.025
1063707,0,0.025
1063746,0,0.025
1063793,0,0.025
1063836,0,0.025
1063844,0,0.025
1063865,0,0.025
1063868,0,0.025
1063886,0,0.025
1063907,0,0.025
1063949,0,0.119
1063965,0,0.119
1063966,0,0.025
1064004,1,0.910
1064030,1,0.982
1064031,0,0.119
1064037,0,0.025
1064044,0,0.025
1064053,0,0.025
1064055,0,0.025
1064057,0,0.025
1064059,0,0.025
1064061,1,0.982
1064067,0,0.025
1064074,0,0.119
1064076,0,0.025
1064104,0,0.025
1064113,0,0.025
1064118,0,0.025
1064152,0,0.025
1064174,1,0.910
1064192,0,0.025
1064224,0,0.025
1064228,0,0.025
1064233,0,0.025
1064253,0,0.025
1064264,1,0.910
1064267,0,0.025
1064291,0,0.025
1064293,0,0.025
1064311,0,0.025
1064316,0,0.025
1064319,1,0.982
1064329,0,0.025
1064331,0,0.025
1064340,0,0.025
1064435,0,0.025
1064440,0,0.025
1064447,0,0.025
1064483,0,0.025
1064497,0,0.025
1064543,0,0.025
1064547,0,0.025
1064575,0,0.025
1064590,0,0.119
1064593,1,0.910
1064594,1,0.910
1064600,0,0.025
1064619,0,0.025
1064642,0,0.025
1064647,0,0.025
1064668,0,0.025
1064688,0,0.025
1064723,0,0.025
1064762,0,0.025
1064763,0,0.025
1064772,0,0.025
1064790,0,0.025
1064798,0,0.025
1064825,0,0.025
1064842,1,0.910
1064857,0,0.119
1064870,0,0.025
1064893,1,0.982
1064918,0,0.025
1064947,1,0.982
1064954,1,0.910
1064962,1,0.982
1064981,0,0.025
1065002,1,0.982
1065042,0,0.025
1065043,0,0.025
1065048,0,0.025
1065051,1,0.982
1065074,0,0.025
1065098,0,0.025
1065130,0,0.025
1065145,0,0.025
1065146,1,0.910
1065199,0,0.119
1065285,0,0.025
1065294,0,0.025
1065301,1,0.982
1065306,0,0.025
1065321,0,0.025
1065337,0,0.025
1065374,0,0.025
1065380,0,0.025
1065381,0,0.025
1065411,0,0.025
1065538,0,0.025
1065547,0,0.025
1065591,0,0.025
1065604,0,0.025
1065631,0,0.025
1065641,0,0.025
1065660,0,0.025
1065684,0,0.025
1065688,1,0.982
1065690,0,0.025
1065708,0,0.025
1065714,1,0.910
1065732,0,0.025
1065741,1,0.910
1065769,0,0.025
1065770,0,0.025
1065773,0,0.025
1065778,0,0.025
1065833,0,0.025
1065841,0,0.025
1065845,0,0.025
1065866,0,0.025
1065870,1,0.910
1065909,0,0.025
1065935,0,0.025
1066074,1,0.982
1066080,0,0.025
1066098,0,0.025
1066146,0,0.119
1066187,0,0.025
1066188,0,0.025
1066190,0,0.025
1066197,1,0.982
1066205,0,0.025
1066216,0,0.025
1066249,0,0.025
1066254,0,0.025
1066263,1,0.910
1066277,0,0.025
1066290,0,0.025
1066304,0,0.025
1066307,0,0.025
1066312,0,0.025
1066317,0,0.119
1066331,0,0.025
1066383,0,0.025
1066394,0,0.025
1066408,0,0.025
1066424,0,0.119
1066446,0,0.025
1066453,0,0.025
1066479,0,0.119
1066485,0,0.025
1066518,0,0.025
1066519,0,0.025
1066541,0,0.025
1066545,0,0.025
1066546,0,0.025
1066554,0,0.025
1066562,0,0.025
1066571,0,0.025
1066573,0,0.025
1066625,0,0.025
1066631,0,0.025
1066639,0,0.025
1066645,0,0.025
1066691,0,0.025
1066719,0,0.119
1066720,0,0.025
1066740,0,0.025
1066750,0,0.025
1066754,0,0.025
1066772,0,0.025
1066774,0,0.025
1066787,0,0.025
1066825,0,0.025
1066826,0,0.025
1066855,0,0.025
1066859,0,0.025
1066862,1,0.982
1066866,0,0.025
1066890,0,0.025
1066899,1,0.982
1066953,0,0.119
1066960,0,0.025
1066968,0,0.025
1066982,1,0.910
1066983,0,0.025
1066985,0,0.025
1066990,0,0.119
1067002,0,0.025
1067016,0,0.025
1067026,0,0.119
1067027,0,0.025
1067090,1,0.982
1067119,0,0.025
1067125,0,0.119
1067137,0,0.025
1067144,0,0.025
1067161,1,0.982
1067165,1,0.910
1067173,0,0.025
1067174,0,0.025
1067276,0,0.025
1067289,1,0.982
1067295,0,0.025
1067296,1,0.910
1067299,0,0.025
1067348,0,0.025
1067349,0,0.025
1067390,0,0.025
1067396,0,0.025
1067418,0,0.025
1067425,0,0.025
1067449,0,0.025
1067487,0,0.119
1067495,0,0.025
1067496,0,0.025
1067505,0,0.025
1067507,0,0.119
1067544,0,0.025
1067565,0,0.025
1067566,0,0.025
1067577,0,0.025
1067583,0,0.025
1067600,0,0.025
1067630,0,0.025
1067633,0,0.025
1067662,0,0.025
1067681,1,0.982
1067719,0,0.025
1067725,0,0.025
1067751,0,0.025
1067754,1,0.982
1067760,0,0.025
1067761,0,0.119
1067773,0,0.025
1067782,0,0.119
1067808,0,0.025
1067829,0,0.025
1067833,0,0.025
1067835,0,0.025
1067885,1,0.910
1067888,0,0.025
1067918,1,0.982
1067930,0,0.025
1067931,0,0.025
1067933,0,0.025
1067935,0,0.025
1067951,0,0.025
1067966,0,0.025
1067967,0,0.025
1067972,0,0.025
1067983,1,0.910
1067992,0,0.025
1067998,0,0.025
1068003,0,0.119
1068021,0,0.025
1068025,0,0.025
1068082,1,0.910
1068095,0,0.025
1068121,0,0.119
1068130,0,0.025
1068144,0,0.025
1068150,0,0.025
1068193,0,0.025
1068214,0,0.025
1068229,0,0.025
1068262,0,0.025
1068264,0,0.025
1068275,0,0.119
1068286,0,0.119
1068294,0,0.025
1068300,1,0.982
1068308,0,0.025
1068314,1,0.910
1068325,0,0.025
1068335,0,0.025
1068362,0,0.025
1068389,0,0.025
1068390,0,0.025
1068443,0,0.025
1068462,0,0.025
1068472,1,0.910
1068473,0,0.025
1068488,1,0.982
1068494,0,0.025
1068519,1,0.910
1068553,0,0.025
1068554,0,0.025
1068581,1,0.910
1068586,0,0.119
1068598,0,0.025
1068604,0,0.025
1068605,0,0.119
1068652,0,0.025
1068672,0,0.025
1068707,0,0.025
1068720,1,0.910
1068722,1,0.982
1068724,0,0.025
1068731,0,0.025
1068739,0,0.025
1068757,0,0.025
1068766,0,0.025
1068799,0,0.025
1068800,1,0.982
1068810,0,0.025
1068832,0,0.119
1068854,0,0.025
1068891,0,0.025
1068915,0,0.025
1068925,0,0.025
1068958,0,0.119
1068960,0,0.025
1068989,0,0.025
1068996,0,0.119
1069048,0,0.025
1069075,0,0.025
1069076,0,0.025
1069090,0,0.025
1069095,0,0.025
1069100,1,0.982
1069105,0,0.025
1069108,1,0.910
1069109,0,0.025
1069111,0,0.025
1069122,0,0.025
1069138,0,0.025
1069156,0,0.025
1069157,0,0.025
1069167,0,0.025
1069173,0,0.025
1069181,1,0.910
1069204,1,0.910
1069211,0,0.025
1069216,0,0.025
1069237,0,0.025
1069265,0,0.119
1069271,0,0.025
1069306,0,0.119
1069309,0,0.025
1069319,1,0.982
1069331,0,0.025
1069340,1,0.910
1069353,0,0.025
1069363,1,0.982
1069375,0,0.119
1069380,0,0.025
1069413,0,0.025
1069447,0,0.025
1069468,0,0.025
1069477,0,0.025
1069485,0,0.025
1069506,1,0.910
1069511,0,0.025
1069540,1,0.982
1069553,0,0.025
1069574,0,0.025
1069582,0,0.025
1069597,1,0.910
1069602,0,0.025
1069619,0,0.025
1069651,0,0.025
1069688,0,0.025
1069700,0,0.025
1069722,0,0.025
1069724,0,0.025
1069842,0,0.025
1069862,0,0.025
1069939,1,0.910
1069970,0,0.025
1069996,0,0.025
1070024,0,0.025
1070025,0,0.025
1070148,0,0.025
1070164,0,0.025
1070182,0,0.025
1070204,0,0.025
1070212,0,0.025
1070315,0,0.025
1070362,0,0.119
1070367,1,0.982
1070382,0,0.025
1070396,0,0.025
1070404,0,0.025
1070438,1,0.910
1070468,0,0.025
1070572,0,0.025
1070574,0,0.025
1070588,0,0.025
1070592,0,0.025
1070617,0,0.025
1070675,1,0.910
1070679,1,0.982
1070711,1,0.982
1070737,0,0.025
1070742,0,0.025
1070781,0,0.025
1070782,0,0.119
1070788,0,0.025
1070799,0,0.025
1070807,0,0.025
1070818,0,0.025
1070822,0,0.025
1070858,0,0.025
1070889,1,0.910
1070990,0,0.025
1071002,0,0.025
1071024,0,0.025
1071030,0,0.025
1071048,0,0.025
1071132,0,0.025
1071153,1,0.910
1071156,0,0.025
1071181,0,0.025
1071198,0,0.025
1071203,0,0.025
1071217,0,0.025
1071226,0,0.025
1071231,0,0.025
1071248,0,0.025
1071268,0,0.025
1071277,0,0.025
1071280,1,0.910
1071293,0,0.025
1071295,1,0.910
1071306,0,0.025
1071313,0,0.025
1071331,0,0.119
1071336,0,0.025
1071368,1,0.910
1071375,1,0.982
1071380,0,0.025
1071402,0,0.119
1071480,0,0.025
1071504,0,0.119
1071512,0,0.025
1071519,0,0.119
1071533,1,0.982
1071543,0,0.025
1071553,1,0.982
1071580,0,0.025
1071584,0,0.025
1071633,0,0.025
1071671,1,0.982
1071716,1,0.982
1071717,0,0.025
1071725,0,0.025
1071738,0,0.025
1071775,0,0.025
1071776,0,0.119
1071786,0,0.025
1071788,1,0.910
1071803,0,0.025
1071814,0,0.025
1071822,0,0.025
1071825,0,0.025
1071833,0,0.025
1071884,0,0.025
1071887,0,0.025
1071897,0,0.025
1071913,1,0.982
1071925,0,0.119
1071940,0,0.119
1071958,0,0.119
1071960,1,0.910
1071963,1,0.910
1071995,0,0.025
1072004,0,0.025
1072044,1,0.910
1072048,0,0.025
1072050,1,0.910
1072052,0,0.025
1072063,0,0.025
1072079,0,0.025
1072112,0,0.025
1072135,0,0.025
1072137,0,0.025
1072186,0,0.025
1072198,0,0.025
1072216,0,0.025
1072220,0,0.025
1072228,0,0.025
1072241,0,0.025
1072244,1,0.910
1072245,0,0.025
1072259,1,0.982
1072262,1,0.982
1072280,0,0.119
1072286,0,0.025
1072322,0,0.025
1072336,0,0.025
1072339,0,0.025
1072346,0,0.025
1072349,0,0.025
1072393,0,0.025
1072396,0,0.025
1072399,0,0.025
1072405,0,0.025
1072414,0,0.025
1072417,0,0.025
1072446,0,0.025
1072459,1,0.982
1072509,0,0.025
1072523,0,0.025
1072524,0,0.025
1072534,0,0.119
1072566,0,0.025
1072567,1,0.982
1072598,0,0.025
1072600,0,0.119
1072603,0,0.025
1072608,1,0.910
1072624,0,0.025
1072627,0,0.025
1072632,0,0.025
1072633,0,0.025
1072641,0,0.025
1072685,0,0.025
1072753,0,0.025
1072755,0,0.025
1072769,0,0.025
1072781,0,0.025
1072842,0,0.025
1072865,0,0.025
1072868,0,0.025
1072886,0,0.025
1072900,0,0.025
1072906,0,0.025
1072920,1,0.910
1072921,1,0.982
1072935,0,0.025
1072939,0,0.119
1072986,0,0.025
1073003,0,0.025
1073010,0,0.025
1073022,0,0.025
1073029,0,0.025
1073094,0,0.025
1073108,0,0.025
1073122,0,0.025
1073123,0,0.025
1073169,1,0.910
1073174,0,0.025
1073180,0,0.025
1073181,0,0.119
1073229,0,0.025
1073242,0,0.025
1073244,0,0.025
1073265,1,0.910
1073308,0,0.025
1073327,0,0.025
1073331,0,0.025
1073341,1,0.982
1073342,0,0.025
1073351,0,0.025
1073366,0,0.025
1073385,0,0.025
1073392,0,0.025
1073410,0,0.025
1073416,0,0.025
1073417,0,0.025
1073433,0,0.119
1073526,1,0.910
1073528,0,0.119
1073539,0,0.025
1073597,0,0.119
1073621,1,0.910
1073653,0,0.025
1073669,0,0.025
1073711,0,0.025
1073756,1,0.982
1073774,0,0.025
1073800,0,0.025
1073820,0,0.119
1073854,0,0.025
1073866,0,0.025
1073871,0,0.025
1073875,0,0.025
1073880,0,0.025
1073891,1,0.982
1073897,0,0.025
1073900,0,0.119
1073946,1,0.910
1073958,0,0.025
1073987,0,0.025
1073989,0,0.025
1073999,0,0.025
1074013,0,0.025
1074034,0,0.025
1074035,0,0.025
1074050,0,0.025
1074051,0,0.025
1074053,1,0.910
1074059,0,0.025
1074065,0,0.025
1074085,0,0.025
1074090,0,0.025
1074092,0,0.025
1074093,0,0.025
1074113,0,0.025
1074114,0,0.025
1074115,0,0.025
1074120,0,0.025
1074131,0,0.025
1074135,0,0.025
1074136,0,0.025
1074154,0,0.025
1074167,0,0.025
1074188,0,0.025
1074205,0,0.025
1074222,1,0.982
1074230,0,0.025
1074270,0,0.119
1074273,0,0.025
1074278,0,0.025
1074323,0,0.025
1074328,0,0.025
1074350,0,0.025
1074383,0,0.025
1074404,0,0.025
1074421,0,0.025
1074442,0,0.025
1074447,1,0.982
1074454,0,0.025
1074532,0,0.119
1074541,0,0.025
1074570,0,0.025
1074580,0,0.025
1074585,0,0.025
1074598,0,0.119
1074634,0,0.025
1074644,0,0.025
1074665,0,0.025
1074666,0,0.025
1074672,0,0.025
1074692,0,0.025
1074710,0,0.025
1074718,0,0.025
1074721,1,0.982
1074729,0,0.119
1074731,1,0.910
1074733,0,0.025
1074749,0,0.025
1074770,0,0.025
1074779,1,0.982
1074809,0,0.025
1074822,0,0.119
1074832,0,0.025
1074908,0,0.025
1074914,0,0.025
1074919,0,0.119
1074928,0,0.025
1074933,0,0.025
1074942,0,0.025
1074965,0,0.025
1074967,1,0.982
1074971,1,0.982
1074990,1,0.910
1075014,0,0.025
1075037,0,0.119
1075045,1,0.910
1075069,0,0.025
1075086,0,0.025
1075098,0,0.119
1075103,0,0.025
1075111,0,0.119
1075129,0,0.119
1075132,0,0.025
1075153,0,0.025
1075170,0,0.025
1075173,0,0.025
1075178,0,0.025
1075209,0,0.025
1075216,0,0.119
1075263,0,0.025
1075275,0,0.025
1075281,0,0.025
1075282,0,0.025
1075287,0,0.025
1075307,0,0.025
1075309,1,0.910
1075313,0,0.025
1075320,0,0.025
1075333,0,0.025
1075351,0,0.025
1075376,0,0.025
1075391,0,0.025
1075410,1,0.982
1075414,0,0.025
1075422,1,0.982
1075443,0,0.025
1075457,0,0.025
1075479,0,0.025
1075504,0,0.025
1075528,0,0.025
1075554,0,0.025
1075568,0,0.119
1075584,0,0.025
1075593,1,0.910
1075605,0,0.025
1075620,0,0.025
1075626,0,0.025
1075632,0,0.025
1075642,0,0.025
1075643,0,0.025
1075651,0,0.025
1075653,0,0.119
1075663,0,0.025
1075670,0,0.025
1075745,0,0.025
1075765,0,0.025
1075803,0,0.025
1075815,0,0.119
1075841,0,0.025
1075844,0,0.025
1075854,0,0.025
1075869,0,0.025
1075880,0,0.119
1075903,0,0.119
1075909,0,0.025
1075914,0,0.119
1075959,0,0.025
1076006,0,0.119
1076009,0,0.025
1076071,1,0.982
1076073,0,0.025
1076075,0,0.025
1076092,0,0.025
1076100,0,0.025
1076101,0,0.025
1076102,0,0.025
1076126,1,0.982
1076130,0,0.119
1076147,0,0.025
1076150,0,0.025
1076257,0,0.025
1076259,0,0.025
1076269,0,0.025
1076295,0,0.119
1076308,0,0.025
1076329,0,0.025
1076333,0,0.025
1076373,0,0.025
1076411,0,0.025
1076497,0,0.025
1076530,1,0.982
1076531,0,0.119
1076532,0,0.025
1076542,0,0.119
1076578,1,0.910
1076624,0,0.025
1076662,0,0.025
1076672,1,0.910
1076688,0,0.025
1076692,1,0.910
1076715,1,0.910
1076756,1,0.982
1076768,1,0.982
1076769,1,0.982
1076779,0,0.025
1076785,0,0.025
1076786,0,0.025
1076844,0,0.025
1076865,0,0.025
1076875,0,0.025
1076878,0,0.025
1076882,1,0.982
1076905,0,0.025
1076923,0,0.119
1076944,0,0.119
1076957,0,0.025
1076981,0,0.025
1076985,0,0.025
1076991,0,0.025
1077042,0,0.025
1077055,1,0.910
1077067,0,0.025
1077089,1,0.910
1077123,0,0.025
1077124,0,0.025
1077127,0,0.025
1077152,0,0.025
1077154,0,0.025
1077170,0,0.025
1077179,0,0.119
1077218,0,0.025
1077226,0,0.025
1077230,0,0.025
1077310,1,0.982
1077315,1,0.982
1077318,0,0.025
1077331,0,0.025
1077332,1,0.910
1077334,0,0.025
1077376,0,0.025
1077378,1,0.982
1077379,0,0.119
1077411,0,0.025
1077430,0,0.025
1077432,1,0.982
1077435,0,0.025
1077442,0,0.025
1077495,0,0.025
1077505,0,0.025
1077513,0,0.025
1077529,0,0.025
1077578,0,0.025
1077617,0,0.025
1077629,0,0.025
1077666,0,0.025
1077675,0,0.025
1077695,0,0.119
1077740,0,0.025
1077744,0,0.025
1077749,0,0.025
1077757,1,0.910
1077771,0,0.025
1077783,0,0.025
1077785,0,0.025
1077833,0,0.025
1077834,1,0.982
1077841,0,0.025
1077892,0,0.025
1077894,1,0.982
1077912,0,0.025
1077928,0,0.119
1077977,1,0.910
1077979,0,0.025
1077982,0,0.025
1078021,0,0.025
1078030,0,0.025
1078069,0,0.025
1078070,0,0.025
1078073,0,0.025
1078075,0,0.025
1078077,0,0.025
1078078,0,0.025
1078086,1,0.982
1078087,0,0.025
1078100,0,0.025
1078114,0,0.025
1078115,1,0.910
1078133,0,0.025
1078150,0,0.025
1078172,0,0.025
1078180,0,0.119
1078181,0,0.025
1078183,0,0.025
1078186,1,0.910
1078196,1,0.910
1078209,0,0.025
1078210,0,0.025
1078213,0,0.119
1078254,0,0.025
1078259,0,0.025
1078260,0,0.025
1078277,0,0.025
1078283,0,0.025
1078284,1,0.982
1078285,0,0.025
1078305,1,0.910
1078314,0,0.025
1078319,0,0.025
1078324,0,0.025
1078350,0,0.025
1078357,0,0.025
1078375,1,0.910
1078382,1,0.982
1078384,0,0.119
1078413,0,0.025
1078423,0,0.025
1078432,0,0.025
1078493,0,0.025
1078516,0,0.025
1078529,0,0.025
1078530,0,0.025
1078555,1,0.982
1078558,1,0.982
1078580,0,0.025
1078593,0,0.025
1078615,1,0.910
1078674,0,0.025
1078696,1,0.910
1078712,1,0.982
1078722,1,0.982
1078756,0,0.119
1078768,0,0.025
1078802,0,0.025
1078804,0,0.025
1078838,0,0.025
1078851,0,0.025
1078874,0,0.119
1078902,0,0.025
1078913,1,0.982
1078915,0,0.025
1078929,0,0.025
1078931,0,0.025
1078987,0,0.025
1079036,1,0.910
1079065,0,0.025
1079080,0,0.025
1079086,0,0.119
1079087,0,0.025
1079094,0,0.025
1079096,0,0.025
1079097,0,0.025
1079105,0,0.025
1079107,0,0.025
1079113,0,0.025
1079123,0,0.025
1079124,0,0.025
1079125,0,0.025
1079172,0,0.025
1079173,0,0.025
1079204,0,0.025
1079228,0,0.025
1079263,0,0.025
1079268,0,0.025
1079304,0,0.025
1079344,0,0.025
1079361,0,0.025
1079378,0,0.025
1079383,0,0.025
1079400,0,0.119
1079448,0,0.119
1079452,0,0.025
1079462,0,0.025
1079465,0,0.025
1079471,1,0.982
1079524,0,0.025
1079536,0,0.025
1079549,0,0.119
1079556,0,0.025
1079569,0,0.025
1079581,1,0.910
1079597,0,0.025
1079620,0,0.025
1079644,0,0.025
1079645,1,0.910
1079647,0,0.025
1079678,0,0.025
1079712,0,0.025
1079728,0,0.025
1079743,0,0.025
1079805,0,0.025
1079815,0,0.119
1079822,0,0.025
1079827,0,0.025
1079880,1,0.982
1079881,0,0.119
1079896,0,0.025
1079903,1,0.982
1079915,0,0.025
1079926,0,0.025
1079929,0,0.025
1079938,0,0.025
1079954,0,0.025
1079955,0,0.025
1079956,0,0.025
1079981,0,0.025
1079994,0,0.025
1080010,1,0.982
1080065,0,0.025
1080081,0,0.025
1080119,0,0.025
1080142,0,0.119
1080146,0,0.025
1080154,0,0.025
1080157,0,0.119
1080162,0,0.025
1080212,0,0.025
1080241,0,0.025
1080263,0,0.119
1080292,1,0.982
1080293,0,0.025
1080308,0,0.025
1080311,0,0.025
1080349,0,0.025
1080355,0,0.025
1080365,0,0.119
1080401,0,0.025
1080414,0,0.025
1080425,0,0.119
1080438,0,0.025
1080445,0,0.025
1080452,1,0.910
1080459,0,0.119
1080463,0,0.025
1080465,1,0.910
1080475,0,0.025
1080515,1,0.982
1080549,0,0.025
1080566,0,0.025
1080575,0,0.119
1080576,0,0.025
1080585,1,0.910
1080587,0,0.025
1080608,0,0.025
1080616,0,0.025
1080652,0,0.025
1080668,0,0.119
1080675,0,0.119
1080678,1,0.910
1080708,1,0.982
1080723,1,0.910
1080744,0,0.025
1080768,1,0.982
1080777,0,0.025
1080791,0,0.025
1080819,0,0.025
1080872,0,0.025
1080883,0,0.025
1080884,0,0.119
1080894,0,0.025
1080908,1,0.982
1080919,0,0.025
1080931,1,0.910
1080954,0,0.025
1080956,0,0.025
1080961,0,0.025
1080963,0,0.025
1080970,0,0.025
1080988,0,0.025
1081031,1,0.982
1081035,0,0.025
1081040,0,0.025
1081068,0,0.025
1081075,0,0.025
1081076,0,0.025
1081081,0,0.025
1081109,0,0.025
1081118,0,0.119
1081126,0,0.025
1081129,0,0.025
1081135,0,0.025
1081139,0,0.025
1081180,1,0.910
1081184,0,0.025
1081203,0,0.025
1081218,0,0.025
1081219,0,0.025
1081230,0,0.025
1081233,0,0.025
1081268,0,0.025
