masked_customer_id,highbrow_wines_prediction,prediction_probability
3508358,0,0.000
3508359,0,0.006
3508367,0,0.028
3508380,0,0.077
3508597,1,0.518
3508603,0,0.009
3508729,1,0.561
3508733,0,0.004
3508742,0,0.006
3508753,0,0.230
3508758,0,0.001
3508901,0,0.028
3508908,0,0.004
3508927,0,0.007
3508946,0,0.000
3508969,0,0.002
3508972,1,0.670
3508987,0,0.042
3508997,0,0.011
3509006,0,0.000
3509090,0,0.003
3509177,0,0.012
3509178,0,0.068
3509184,0,0.011
3509196,0,0.006
3509226,0,0.446
3509236,0,0.043
3509238,0,0.010
3509240,0,0.183
3509266,1,0.942
3509273,0,0.087
3509331,0,0.012
3509363,0,0.006
3509365,1,0.840
3509370,0,0.018
3509407,0,0.014
3509484,0,0.005
3509530,0,0.000
3509577,1,0.979
3509616,0,0.064
3509662,0,0.099
3509671,0,0.178
3509786,0,0.001
3509801,0,0.001
3509926,0,0.013
3509944,0,0.000
3510002,0,0.041
3510003,0,0.206
3510007,0,0.004
3510011,0,0.451
3510022,0,0.007
3510056,0,0.001
3510075,1,0.970
3510115,0,0.000
3510128,0,0.001
3510387,1,0.616
3510434,0,0.161
3510478,0,0.000
3510504,0,0.029
3510546,1,0.811
3510561,1,0.580
3510565,1,0.728
3510652,0,0.072
3510697,0,0.057
3510740,0,0.000
3510760,0,0.008
3510787,0,0.004
3510826,0,0.052
3510832,0,0.032
3510842,1,0.629
3510846,0,0.000
3510862,0,0.115
3510893,0,0.176
3510958,1,0.689
3510999,0,0.002
3511069,0,0.119
3511076,0,0.015
3511108,0,0.175
3511114,0,0.074
3511164,0,0.002
3511185,1,0.843
3511190,0,0.000
3511218,1,0.509
3511231,0,0.009
3511236,0,0.043
3511254,0,0.004
3511504,0,0.001
3511512,0,0.109
3511515,0,0.001
3511517,0,0.003
3511542,0,0.000
3511549,1,0.595
3511555,0,0.006
3511647,1,0.999
3511667,0,0.006
3511746,0,0.003
3511793,0,0.002
3511829,0,0.000
3511845,0,0.003
3511865,0,0.000
3511875,0,0.003
3511883,0,0.001
3511887,0,0.500
3511893,0,0.003
3512052,0,0.001
3512107,0,0.001
3512115,0,0.000
3512118,0,0.278
3512132,1,0.821
3512184,0,0.023
3512224,0,0.000
3512236,0,0.016
3512242,0,0.001
3512250,0,0.176
3512267,1,0.588
3512283,0,0.004
3512302,0,0.003
3512377,0,0.185
3512440,0,0.002
3512486,0,0.030
3512523,0,0.000
3512535,0,0.030
3512545,1,0.985
3512593,0,0.009
3512597,0,0.143
3512649,0,0.001
3512665,0,0.000
3512704,0,0.002
3512738,1,0.974
3512800,0,0.044
3512824,1,0.895
3512869,0,0.025
3512950,0,0.001
3512966,0,0.001
3512977,0,0.008
3512980,0,0.031
3512988,0,0.008
3512991,0,0.010
3513021,0,0.002
3513022,1,0.804
3513023,0,0.005
3513092,0,0.000
3513140,0,0.007
3513144,0,0.003
3513193,0,0.006
3513216,0,0.007
3513229,0,0.000
3513252,0,0.000
3513255,0,0.001
3513262,0,0.000
3513278,0,0.001
3513294,0,0.017
3513304,0,0.012
3513338,1,0.997
3513422,0,0.000
3513437,0,0.234
3513467,0,0.001
3513484,0,0.025
3513515,0,0.001
3513520,0,0.008
3513533,0,0.004
3513548,0,0.009
3513572,0,0.313
3513583,0,0.099
3513609,0,0.022
3513624,0,0.002
3513649,0,0.002
3513700,0,0.349
3513706,1,0.803
3513718,0,0.042
3513728,0,0.003
3513818,0,0.003
3513839,1,0.662
3513868,0,0.002
3513877,0,0.000
3513892,0,0.004
3513894,0,0.012
3513908,0,0.000
3513919,0,0.022
3513990,0,0.172
3514051,1,1.000
3514181,0,0.007
3514280,0,0.012
3514287,0,0.000
3514341,0,0.024
3514421,0,0.001
3514444,0,0.000
3514525,0,0.000
3514547,0,0.004
3514564,0,0.003
3514595,0,0.000
3514694,0,0.000
3514712,0,0.026
3514730,0,0.000
3514738,0,0.000
3514793,0,0.003
3514822,1,0.971
3514841,0,0.000
3514915,0,0.001
3514923,0,0.137
3514963,0,0.047
3515013,0,0.005
3515043,0,0.094
3515077,0,0.004
3515081,1,0.976
3515083,0,0.000
3515115,0,0.094
3515119,0,0.000
3515123,0,0.147
3515135,0,0.017
3515168,0,0.013
3515181,0,0.113
3515214,0,0.004
3515221,0,0.083
3515266,0,0.032
3515325,1,0.644
3515347,0,0.084
3515429,0,0.004
3515451,0,0.005
3515456,0,0.000
3515459,0,0.008
3515476,0,0.000
3515486,0,0.004
3515500,0,0.000
3515505,0,0.135
3515539,0,0.091
3515573,0,0.003
3515587,0,0.001
3515600,0,0.000
3515612,0,0.000
3515635,0,0.000
3515644,0,0.002
3515654,0,0.265
3515689,0,0.001
3515710,0,0.001
3515729,0,0.008
3515746,0,0.006
3515755,0,0.007
3515765,1,0.501
3515772,0,0.001
3515809,0,0.001
3515831,0,0.046
3515848,1,0.807
3515882,0,0.125
3515903,0,0.108
3515962,1,0.756
3515977,0,0.001
3516019,0,0.000
3516039,1,0.886
3516043,0,0.014
3516109,1,0.600
3516124,0,0.001
3516185,0,0.007
3516194,0,0.016
3516232,0,0.002
3516306,0,0.000
3516315,0,0.002
3516329,1,0.754
3516471,0,0.026
3516487,0,0.110
3516502,0,0.037
3516562,0,0.001
3516580,0,0.006
3516633,0,0.029
3516637,1,0.987
3516676,0,0.249
3516690,0,0.004
3516730,0,0.000
3516829,0,0.047
3516859,0,0.006
3516888,0,0.006
3516913,0,0.002
3516964,1,0.525
3517007,1,0.961
3517038,0,0.009
3517043,0,0.007
3517055,0,0.001
3517177,0,0.021
3517178,0,0.004
3517209,0,0.000
3517210,0,0.204
3517252,0,0.002
3517255,0,0.025
3517278,0,0.000
3517324,0,0.000
3517336,0,0.052
3517346,0,0.000
3517352,0,0.005
3517380,1,0.999
3517386,0,0.000
3517420,0,0.000
3517444,0,0.006
3517447,0,0.010
3517450,0,0.003
3517477,0,0.004
3517480,0,0.001
3517487,0,0.004
3517507,0,0.100
3517528,0,0.004
3517635,0,0.006
3517759,0,0.003
3517786,0,0.365
3517816,0,0.001
3517851,0,0.003
3517853,0,0.374
3517860,0,0.274
3517871,0,0.193
3517888,0,0.311
3517950,0,0.402
3518003,1,0.998
3518043,0,0.034
3518049,0,0.002
3518057,0,0.234
3518062,0,0.099
3518157,0,0.000
3518161,0,0.057
3518188,0,0.030
3518263,1,0.757
3518293,0,0.007
3518332,0,0.000
3518338,0,0.000
3518359,0,0.001
3518369,1,0.990
3518376,0,0.031
3518399,0,0.319
3518428,0,0.001
3518432,0,0.014
3518457,0,0.006
3518470,0,0.040
3518515,0,0.164
3518519,0,0.001
3518521,0,0.001
3518554,0,0.039
3518629,1,0.806
3518634,1,0.996
3518641,0,0.013
3518652,0,0.076
3518656,1,0.631
3518670,0,0.004
3518673,0,0.000
3518686,1,0.974
3518696,0,0.000
3518738,0,0.038
3518759,0,0.006
3518867,0,0.015
3518903,0,0.407
3518938,0,0.291
3518968,0,0.001
3518991,0,0.000
3518994,0,0.001
3519067,0,0.002
3519223,0,0.000
3519227,0,0.001
3519282,0,0.001
3519294,0,0.001
3519295,0,0.000
3519346,0,0.001
3519361,1,0.600
3519548,0,0.039
3519564,0,0.140
3519606,0,0.020
3519625,0,0.010
3519640,0,0.000
3519653,0,0.004
3519663,0,0.046
3519667,0,0.002
3519682,0,0.000
3519706,0,0.015
3519711,1,0.824
3519712,0,0.233
3519746,0,0.047
3519748,0,0.002
3519751,0,0.006
3519791,0,0.064
3519806,1,0.579
3519811,0,0.017
3519851,0,0.010
3519853,0,0.045
3519866,1,0.585
3519872,0,0.001
3519894,0,0.447
3519925,1,0.984
3519960,0,0.009
3519980,0,0.001
3520019,0,0.055
3520040,0,0.035
3520043,0,0.002
3520074,0,0.000
3520153,0,0.016
3520194,0,0.006
3520330,0,0.003
3520457,0,0.002
3520460,0,0.010
3520495,1,0.677
3520509,0,0.003
3520548,0,0.032
3520574,0,0.225
3520631,0,0.002
3520637,0,0.003
3520646,0,0.387
3520727,1,0.600
3520773,0,0.001
3520779,1,0.888
3520785,0,0.000
3520797,0,0.000
3520803,0,0.006
3520805,1,0.730
3520806,0,0.168
3520821,0,0.011
3520852,0,0.041
3520886,0,0.001
3520916,0,0.001
3520930,0,0.000
3520948,1,0.557
3520951,0,0.061
3520966,0,0.011
3520996,0,0.005
3521019,0,0.003
3521040,0,0.108
3521067,0,0.117
3521070,0,0.001
3521096,0,0.002
3521101,0,0.012
3521106,0,0.015
3521124,0,0.001
3521143,1,0.770
3521156,0,0.007
3521164,0,0.003
3521183,0,0.007
3521187,0,0.044
3521221,0,0.007
3521251,0,0.001
3521367,0,0.275
3521530,0,0.001
3521542,0,0.006
3521708,0,0.009
3521779,1,0.967
3521780,0,0.125
3521843,0,0.409
3521888,0,0.147
3521907,0,0.016
3521911,0,0.001
3521925,0,0.001
3521938,0,0.097
3521967,0,0.001
3522009,0,0.000
3522011,0,0.001
3522059,0,0.433
3522083,0,0.014
3522203,1,0.767
3522224,0,0.000
3522271,1,0.604
3522337,0,0.000
3522394,0,0.000
3522431,0,0.002
3522488,0,0.002
3522519,0,0.007
3522525,0,0.003
3522600,0,0.003
3522656,0,0.178
3522702,0,0.107
3522748,0,0.062
3522751,0,0.000
3522807,0,0.009
3522899,0,0.257
3522947,0,0.002
3523002,0,0.045
3523036,0,0.045
3523047,0,0.493
3523048,0,0.051
3523067,0,0.002
3523087,1,0.806
3523098,0,0.013
3523101,0,0.001
3523158,0,0.030
3523179,0,0.004
3523236,0,0.004
3523258,1,0.659
3523272,0,0.051
3523303,0,0.001
3523356,1,0.635
3523371,0,0.365
3523383,0,0.070
3523438,1,0.798
3523578,0,0.319
3523585,0,0.000
3523649,1,0.998
3523657,0,0.003
3523700,0,0.000
3523712,0,0.154
3523722,0,0.008
3523755,0,0.132
3523761,0,0.117
3523783,0,0.006
3523846,0,0.002
3523853,0,0.000
3523865,0,0.000
3523895,0,0.022
3523902,0,0.081
3523906,0,0.000
3523930,0,0.011
3524002,0,0.366
3524055,1,0.879
3524056,0,0.486
3524321,0,0.138
3524325,0,0.007
3524329,0,0.000
3524364,0,0.020
3524366,0,0.001
3524373,0,0.354
3524377,0,0.003
3524432,0,0.215
3524562,0,0.068
3524591,0,0.050
3524605,0,0.069
3524614,1,0.911
3524616,1,0.631
3524648,0,0.019
3524680,0,0.010
3524773,0,0.042
3524785,0,0.001
3524798,1,0.833
3524829,0,0.001
3524847,0,0.000
3524909,0,0.001
3524911,0,0.020
3524924,0,0.009
3524937,0,0.002
3524946,0,0.056
3524949,0,0.019
3524967,0,0.000
3524972,0,0.002
3524992,0,0.001
3525020,0,0.031
3525049,0,0.000
3525061,0,0.003
3525120,0,0.004
3525151,0,0.063
3525184,0,0.043
3525263,0,0.064
3525319,0,0.084
3525326,0,0.045
3525336,0,0.001
3525380,0,0.000
3525404,0,0.005
3525433,0,0.001
3525438,0,0.004
3525493,0,0.008
3525502,0,0.030
3525580,0,0.004
3525586,0,0.184
3525640,0,0.000
3525660,0,0.011
3525667,0,0.035
3525670,0,0.003
3525682,0,0.042
3525685,0,0.003
3525735,0,0.387
3525764,1,0.631
3525789,0,0.002
3525832,0,0.002
3525834,1,0.912
3525842,0,0.004
3525887,0,0.171
3525907,0,0.122
3525955,1,0.880
3525969,0,0.039
3525973,0,0.077
3526058,0,0.001
3526060,0,0.077
3526132,0,0.001
3526189,0,0.002
3526199,1,0.993
3526241,0,0.032
3526251,0,0.182
3526295,0,0.004
3526319,0,0.000
3526341,0,0.008
3526343,0,0.013
3526385,0,0.000
3526424,1,0.919
3526436,0,0.006
3526457,0,0.000
3526458,0,0.012
3526496,0,0.040
3526498,0,0.016
3526501,0,0.000
3526508,0,0.107
3526517,0,0.001
3526540,0,0.000
3526570,0,0.005
3526584,0,0.002
3526591,0,0.004
3526701,0,0.006
3526715,0,0.023
3526736,0,0.082
3526749,1,0.976
3526758,0,0.001
3526786,0,0.001
3526801,0,0.287
3526808,0,0.447
3526840,0,0.246
3526843,0,0.116
3526844,0,0.131
3526854,0,0.062
3526876,0,0.026
3526927,0,0.007
3526947,0,0.004
3526949,0,0.002
3526968,0,0.000
3526971,0,0.005
3527014,0,0.021
3527038,0,0.000
3527057,0,0.002
3527104,0,0.002
3527114,0,0.102
3527150,1,0.515
3527287,1,0.991
3527399,0,0.121
3527402,0,0.011
3527420,1,0.699
3527537,0,0.001
3527544,0,0.001
3527556,0,0.206
3527564,0,0.001
3527568,0,0.010
3527633,0,0.041
3527637,0,0.002
3527658,0,0.097
3527715,1,0.888
3527756,0,0.007
3527803,0,0.002
3527820,0,0.000
3527828,0,0.000
3527837,0,0.002
3527876,0,0.321
3528021,0,0.000
3528067,1,0.999
3528083,0,0.000
3528091,0,0.024
3528127,0,0.049
3528134,0,0.001
3528185,0,0.003
3528207,0,0.017
3528243,0,0.002
3528309,0,0.050
3528333,0,0.128
3528382,1,1.000
3528420,0,0.005
3528482,0,0.021
3528492,1,0.996
3528667,0,0.133
3528717,0,0.086
3528729,0,0.001
3528757,0,0.001
3528787,0,0.203
3528818,0,0.002
3528854,0,0.002
3528878,0,0.428
3528911,0,0.015
3528972,0,0.001
3528978,0,0.007
3529014,0,0.069
3529118,0,0.001
3529155,0,0.110
3529158,0,0.001
3529287,0,0.001
3529303,0,0.000
3529337,0,0.168
3529398,1,0.550
3529404,0,0.003
3529420,0,0.018
3529421,1,0.563
3529480,0,0.006
3529548,0,0.008
3529551,0,0.009
3529579,1,0.692
3529658,0,0.000
3529722,0,0.289
3529727,0,0.102
3529783,0,0.001
3529801,0,0.033
3529813,1,0.559
3529884,0,0.001
3529886,0,0.001
3529896,0,0.001
3529912,0,0.001
3529921,0,0.026
3529930,1,0.953
3529982,0,0.005
3530130,0,0.362
3530238,0,0.002
3530250,0,0.000
3530299,0,0.011
3530316,0,0.026
3530388,0,0.029
3530417,1,0.887
3530420,0,0.014
3530430,0,0.000
3530477,0,0.096
3530515,0,0.002
3530531,0,0.012
3530541,0,0.009
3530546,0,0.004
3530604,0,0.001
3530606,1,0.836
3530607,0,0.000
3530629,0,0.142
3530644,0,0.071
3530674,0,0.001
3530694,1,0.847
3530743,0,0.002
3530745,0,0.000
3530768,0,0.000
3530815,0,0.000
3530821,0,0.391
3530830,0,0.014
3530838,0,0.000
3530840,1,0.988
3530874,0,0.000
3530880,0,0.001
3530930,0,0.500
3530945,1,0.798
3530957,0,0.424
3531075,0,0.195
3531093,0,0.001
3531135,0,0.044
3531188,0,0.087
3531259,0,0.129
3531262,0,0.021
3531311,0,0.450
3531318,0,0.014
3531416,0,0.253
3531475,0,0.013
3531478,0,0.000
3531502,0,0.002
3531513,0,0.026
3531544,0,0.001
3531547,0,0.016
3531551,0,0.031
3531569,1,0.510
3531629,0,0.081
3531658,1,0.925
3531697,0,0.095
3531732,1,0.782
3531752,0,0.002
3531761,0,0.001
3531795,0,0.002
3531802,0,0.007
3531836,0,0.246
3531858,0,0.001
3531901,0,0.000
3531991,0,0.213
3532009,0,0.036
3532011,0,0.006
3532027,0,0.143
3532054,1,0.958
3532077,1,0.961
3532215,0,0.007
3532250,0,0.003
3532282,0,0.217
3532397,0,0.119
3532408,1,0.946
3532411,0,0.002
3532421,0,0.081
3532497,0,0.247
3532571,0,0.010
3532590,0,0.001
3532697,0,0.047
3532727,0,0.002
3532783,0,0.001
3532815,0,0.003
3532830,0,0.000
3532870,0,0.040
3532915,0,0.014
3533102,0,0.005
3533190,0,0.231
3533198,0,0.001
3533201,0,0.324
3533212,0,0.021
3533234,0,0.002
3533258,0,0.009
3533272,0,0.007
3533278,1,0.892
3533299,0,0.001
3533326,0,0.001
3533332,0,0.002
3533361,0,0.001
3533381,0,0.001
3533437,0,0.001
3533464,1,0.709
3533473,0,0.013
3533479,0,0.007
3533495,0,0.030
3533607,0,0.003
3533618,0,0.002
3533637,0,0.486
3533704,0,0.005
3533731,0,0.220
3533762,1,0.870
3533785,0,0.021
3533870,0,0.003
3533927,0,0.300
3533987,0,0.000
3534048,0,0.171
3534064,0,0.013
3534073,0,0.145
3534083,0,0.000
3534092,0,0.129
3534147,0,0.006
3534219,0,0.015
3534227,0,0.001
3534241,0,0.003
3534263,0,0.002
3534266,1,0.979
3534267,0,0.046
3534304,0,0.376
3534358,0,0.351
3534389,0,0.000
3534403,0,0.007
3534404,0,0.015
3534409,0,0.001
3534422,0,0.008
3534440,0,0.029
3534447,0,0.001
3534448,0,0.002
3534450,0,0.000
3534452,1,0.996
3534459,0,0.021
3534518,0,0.000
3534530,0,0.000
3534531,0,0.003
3534545,0,0.000
3534556,1,0.551
3534559,0,0.004
3534562,0,0.000
3534686,0,0.032
3534701,0,0.005
3534746,0,0.146
3534789,0,0.002
3534908,0,0.001
3534930,1,0.574
3534936,0,0.003
3535022,0,0.020
3535049,0,0.003
3535053,0,0.000
3535165,1,0.596
3535195,0,0.000
3535206,0,0.429
3535221,0,0.003
3535227,0,0.010
3535235,0,0.083
3535287,1,0.988
3535323,0,0.016
3535343,0,0.003
3535398,0,0.004
3535416,0,0.079
3535483,0,0.106
3535505,0,0.004
3535518,0,0.040
3535566,0,0.036
3535581,0,0.029
3535613,0,0.001
3535647,0,0.000
3535651,0,0.000
3535668,0,0.034
3535805,0,0.296
3535836,0,0.101
3535845,0,0.009
3536139,0,0.042
3536255,0,0.001
3536287,0,0.006
3536314,1,0.952
3536332,0,0.004
3536339,0,0.084
3536367,0,0.001
3536379,0,0.007
3536387,0,0.005
3536389,0,0.005
3536406,0,0.000
3536445,0,0.009
3536483,0,0.020
3536576,0,0.040
3536583,0,0.043
3536586,0,0.084
3536594,1,0.948
3536619,0,0.095
3536623,0,0.116
3536646,1,0.980
3536690,0,0.337
3536691,0,0.093
3536724,0,0.094
3536737,0,0.031
3536764,0,0.002
3536778,0,0.002
3536828,0,0.003
3536847,0,0.177
3536853,0,0.000
3536856,0,0.222
3536917,0,0.003
3536959,0,0.083
3537020,0,0.012
3537088,0,0.011
3537133,0,0.007
3537145,1,0.947
3537209,0,0.048
3537244,0,0.004
3537264,0,0.017
3537266,0,0.000
3537272,0,0.027
3537290,0,0.210
3537293,0,0.001
3537294,0,0.001
3537312,0,0.001
3537450,0,0.038
3537459,1,1.000
3537468,0,0.293
3537584,0,0.024
3537596,0,0.093
3537617,1,0.885
3537812,0,0.044
3537826,0,0.002
3537842,0,0.072
3537851,0,0.006
3537859,0,0.031
3537860,0,0.080
3537878,0,0.001
3537884,0,0.244
3537953,1,0.683
3537969,0,0.008
3538000,1,0.740
3538011,0,0.001
3538030,1,0.998
3538164,0,0.001
3538252,0,0.306
3538457,0,0.098
3538464,0,0.268
3538473,0,0.002
3538591,0,0.000
3538599,0,0.000
3538614,0,0.001
3538692,1,0.933
3538791,0,0.286
3538822,0,0.088
3538831,0,0.001
3538836,0,0.072
3538940,0,0.000
3538949,0,0.002
3538981,0,0.001
3539035,0,0.191
3539060,0,0.000
3539128,0,0.003
3539147,0,0.000
3539177,0,0.000
3539249,1,0.903
3539276,0,0.035
3539280,0,0.003
3539306,0,0.000
3539325,0,0.003
3539334,0,0.002
3539383,0,0.000
3539385,1,0.570
3539448,0,0.000
3539490,0,0.118
3539507,0,0.008
3539606,0,0.013
3539623,0,0.003
3539683,0,0.000
3539687,1,0.996
3539707,0,0.041
3539723,0,0.013
3539733,0,0.307
3539782,0,0.000
3539811,0,0.105
3539918,0,0.034
3539965,0,0.005
3540020,1,0.624
3540036,0,0.011
3540211,1,1.000
3540302,0,0.003
3540334,0,0.000
3540369,0,0.074
3540539,0,0.005
3540544,0,0.016
3540609,0,0.008
3540623,0,0.001
3540667,0,0.026
3540677,0,0.017
3540681,0,0.012
3540688,1,0.809
3540691,0,0.000
3540692,1,0.943
3540706,0,0.000
3540753,0,0.000
3540754,0,0.005
3540772,0,0.455
3540773,0,0.042
3540838,0,0.016
3540839,0,0.048
3540879,0,0.000
3540894,0,0.002
3540942,0,0.025
3540980,0,0.001
3541029,0,0.069
3541133,0,0.002
3541173,0,0.001
3541180,0,0.004
3541300,0,0.186
3541371,0,0.000
3541449,0,0.000
3541490,0,0.013
3541497,1,0.858
3541570,0,0.101
3541574,1,0.632
3541594,0,0.006
3541633,0,0.022
3541649,0,0.000
3541651,0,0.057
3541661,0,0.000
3541689,0,0.006
3541711,0,0.108
3541722,0,0.046
3541763,0,0.087
3541856,0,0.010
3541937,0,0.050
3541953,0,0.003
3542010,0,0.001
3542048,0,0.005
3542058,0,0.131
3542061,0,0.002
3542070,0,0.004
3542103,0,0.002
3542152,0,0.040
3542156,0,0.048
3542168,0,0.013
3542189,0,0.001
3542192,0,0.121
3542216,0,0.001
3542228,0,0.005
3542266,0,0.372
3542278,0,0.003
3542345,0,0.001
3542354,0,0.022
3542380,0,0.008
3542449,0,0.024
3542464,1,0.993
3542574,1,0.968
3542576,0,0.000
3542627,0,0.001
3542655,1,0.977
3542673,0,0.001
3542709,0,0.002
3542733,0,0.001
3542769,0,0.000
3542851,0,0.176
3542999,0,0.003
3543000,0,0.007
3543046,0,0.001
3543070,0,0.007
3543076,1,0.992
3543226,0,0.000
3543250,0,0.056
3543253,0,0.320
3543288,0,0.153
3543296,1,0.840
3543297,0,0.001
3543307,0,0.184
3543312,0,0.002
3543333,1,0.714
3543336,0,0.002
3543377,0,0.002
3543400,0,0.005
3543437,1,0.725
3543499,0,0.003
3543533,0,0.041
3543554,1,0.740
3543558,0,0.351
3543620,0,0.185
3543686,0,0.000
3543695,0,0.000
3543718,1,0.668
3543746,0,0.000
3543762,0,0.084
3543804,0,0.001
3543821,0,0.147
3543885,0,0.362
3543919,0,0.001
3543973,0,0.000
3543994,0,0.498
3544000,0,0.011
3544066,0,0.000
3544086,0,0.011
3544098,1,0.998
3544121,0,0.001
3544126,0,0.154
3544146,0,0.149
3544151,0,0.047
3544193,0,0.000
3544215,0,0.111
3544246,0,0.000
3544252,0,0.000
3544277,0,0.000
3544331,0,0.120
3544354,1,0.600
3544356,0,0.223
3544372,0,0.003
3544395,0,0.000
3544399,0,0.203
3544700,0,0.000
3544733,0,0.003
3544747,0,0.001
3544764,0,0.146
3544772,0,0.015
3544780,0,0.001
3544788,0,0.001
3544790,0,0.000
3544860,0,0.013
3544900,0,0.057
3544903,1,0.514
3544934,0,0.002
3544963,0,0.001
3545027,0,0.003
3545040,1,0.991
3545047,0,0.000
3545077,0,0.010
3545105,0,0.022
3545138,0,0.018
3545142,0,0.170
3545166,0,0.046
3545223,0,0.004
3545331,0,0.002
3545353,0,0.018
3545381,0,0.039
3545416,0,0.000
3545430,0,0.000
3545431,1,0.510
3545538,0,0.145
3545554,0,0.011
3545559,1,0.991
3545578,0,0.024
3545582,0,0.006
3545603,0,0.000
3545609,1,0.818
3545766,0,0.047
3545792,0,0.047
3545803,0,0.107
3545810,0,0.000
3545832,0,0.105
3545852,0,0.003
3545857,0,0.476
3545878,1,0.578
3545905,0,0.204
3545948,0,0.087
3545992,0,0.012
3546007,0,0.403
3546049,1,1.000
3546059,0,0.000
3546077,0,0.002
3546107,0,0.000
3546110,0,0.003
3546111,0,0.001
3546126,0,0.032
3546128,0,0.004
3546143,0,0.001
3546181,1,0.767
3546195,0,0.009
3546199,0,0.003
3546224,0,0.104
3546266,1,0.531
3546315,0,0.101
3546372,0,0.000
3546373,0,0.032
3546392,0,0.004
3546480,0,0.075
3546497,0,0.018
3546512,0,0.025
3546513,0,0.001
3546520,1,0.901
3546530,0,0.002
3546561,0,0.145
3546565,0,0.000
3546603,0,0.001
3546615,0,0.170
3546662,0,0.005
3546663,0,0.003
3546733,0,0.131
3546768,0,0.000
3546785,0,0.022
3546795,0,0.000
3546798,0,0.073
3546826,0,0.000
3546832,0,0.000
3546833,0,0.015
3546892,0,0.151
3546900,0,0.006
3546922,0,0.002
3546939,1,0.907
3546946,0,0.037
3546962,0,0.028
3547029,0,0.004
3547062,0,0.002
3547064,1,0.853
3547100,1,0.521
3547161,1,0.804
3547172,0,0.119
3547176,0,0.118
3547248,0,0.390
3547277,0,0.000
3547324,0,0.000
3547326,1,0.814
3547388,0,0.055
3547396,0,0.001
3547448,0,0.032
3547483,1,0.879
3547565,0,0.001
3547702,0,0.000
3547727,0,0.000
3547728,0,0.000
3547746,0,0.013
3547749,0,0.000
3547895,0,0.348
3547908,1,0.856
3547943,1,1.000
3547967,0,0.005
3548006,0,0.000
3548011,0,0.000
3548048,0,0.192
3548119,0,0.006
3548141,0,0.001
3548173,0,0.002
3548201,1,0.995
3548215,0,0.018
3548225,0,0.018
3548226,0,0.000
3548275,0,0.001
3548282,0,0.213
3548291,0,0.048
3548306,0,0.001
3548363,0,0.000
3548379,0,0.000
3548402,0,0.007
3548433,0,0.282
3548464,0,0.161
3548471,0,0.002
3548517,0,0.000
3548553,0,0.296
3548617,0,0.009
3548623,0,0.004
3548640,0,0.000
3548641,0,0.005
3548691,0,0.001
3548756,0,0.003
3548801,0,0.000
3548816,0,0.018
3548833,0,0.000
3548860,0,0.002
3548884,0,0.027
3548944,0,0.029
3548983,0,0.050
3548996,0,0.000
3549019,0,0.025
3549024,0,0.002
3549071,0,0.494
3549131,0,0.016
3549133,0,0.198
3549138,0,0.425
3549141,0,0.009
3549172,0,0.262
3549196,1,0.766
3549310,0,0.005
3549322,1,0.877
3549344,0,0.032
3549368,0,0.014
3549410,0,0.175
3549427,0,0.003
3549463,0,0.014
3549507,0,0.000
3549509,0,0.002
3549551,1,0.991
3549552,0,0.001
3549555,0,0.034
3549575,1,0.766
3549582,0,0.002
3549608,0,0.002
3549614,0,0.056
3549615,0,0.041
3549630,0,0.003
3549653,0,0.000
3549775,0,0.005
3549800,0,0.054
3549838,0,0.000
3549925,0,0.002
3549928,0,0.045
3550007,0,0.034
3550053,0,0.001
3550077,0,0.018
3550129,0,0.002
3550149,0,0.283
3550179,0,0.054
3550256,0,0.005
3550408,0,0.007
3550425,0,0.001
3550430,0,0.014
3550440,0,0.106
3550590,0,0.004
3550666,0,0.001
3550828,0,0.001
3550941,0,0.000
3550950,0,0.000
3550955,0,0.132
3550961,0,0.017
3550967,0,0.000
3551004,0,0.031
3551062,1,0.915
3551073,0,0.030
3551117,0,0.003
3551132,0,0.485
3551136,0,0.145
3551271,0,0.001
3551296,0,0.000
3551306,0,0.000
3551327,0,0.003
3551336,0,0.000
3551350,0,0.202
3551507,1,0.692
3551577,0,0.005
3551674,0,0.001
3551705,0,0.320
3551799,0,0.001
3551824,1,0.987
3551845,0,0.009
3551866,1,0.769
3551886,0,0.000
3551984,0,0.474
3551998,0,0.118
3552011,0,0.005
3552031,0,0.000
3552110,0,0.452
3552227,1,0.788
3552387,0,0.037
3552392,0,0.001
3552407,0,0.045
3552421,0,0.012
3552424,0,0.480
3552460,0,0.069
3552481,0,0.003
3552752,0,0.002
3552797,0,0.000
3552814,0,0.018
3552891,0,0.491
3552907,0,0.000
3552944,0,0.432
3553020,0,0.120
3553029,0,0.000
3553073,0,0.003
3553083,0,0.072
3553103,0,0.045
3553147,1,0.769
3553154,0,0.001
3553167,0,0.011
3553202,0,0.098
3553210,0,0.006
3553215,0,0.070
3553217,0,0.000
3553242,0,0.127
3553248,0,0.000
3553254,1,0.593
3553268,1,0.811
3553290,0,0.000
3553331,0,0.029
3553392,0,0.171
3553418,0,0.182
3553431,0,0.018
3553486,0,0.000
3553572,0,0.300
3553615,0,0.000
3553627,0,0.219
3553682,0,0.001
3553683,0,0.211
3553707,0,0.000
3553743,0,0.158
3553812,0,0.002
3553825,0,0.072
3553841,0,0.003
3553891,0,0.008
3553912,0,0.028
3553929,0,0.000
3553957,0,0.028
3554051,0,0.001
3554074,0,0.249
3554119,0,0.000
3554134,0,0.005
3554297,0,0.011
3554299,0,0.001
3554334,0,0.329
3554425,0,0.005
3554428,0,0.000
